        Low cost. Good output. , 1
        Inexpensive. easy to install and use , 1
        good color , 1
        Easy to install. Easy to use&amp;gt; , 1
        good quality printing , 1
        quiet. quality. efficient , 1
        FREE!! , 1
        unbeatable price. easy setup. reliable , 1
        slow , 1
        Quality , 1
        hmmmm.... hold on. I'm thinking , 1
        Durable. Easy To Use , 1
        Inexpensive printer , 1
        Great Quailty with everything  , 1
        Inexpensive. reliable. decent job for the money. , 1
        Fast setup great print quality , 1
        Price , 1
        It does put out printed materials , 1
        The realibilty. the cost.  , 1
        came with free software , 1
        Good printing quality , 1
        Ease of use. price , 1
        Inexpensive. perfect for text printing , 1
        Good price. Above average print quality. , 1
        Very cheap! , 1
        great for kids and small printer jobs , 1
        Good Quality for Price , 1
        price of printer , 1
        size , 1
        Cheap. Reliable. Accurate. Excellent print quality , 1
        nonbad photoprint. low noise level , 1
        decent print quality came with my pc for free easy to use , 1
        good quality&amp;#13;&amp;#10;small. takes up little space.&amp;#13;&amp;#10;inexpensive&amp;#13;&amp;#10;easy hook up/instructions&amp;#13;&amp;#10;sleek look , 1
        Absolutely None , 1
        Cheap printer for simple personal use.  , 1
        For its price it prints okay , 1
        Very User Friendly&amp;#13;&amp;#10;Compact design&amp;#13;&amp;#10;Quite affordable 2nd hand , 1
        Easy to use , 1
        It's cheap. does the job for me , 1
        Small/compact. fast accurate prints. owners manual reader friendly , 1
        small , 1
        Size and easy of use , 1
        Low cost. ink doesn't run when wet , 1
        Very cheap. good B/W printing. optional scanner cartridge , 1
        cheap , 1
        Low cost , 1
        very straightforward. reliable. great customer support.light.easy to move and transport. easy to set up. versatile , 1
        prints quietly and fast , 1
        Good printer. great prices. , 1
        fast printing. good print quality. good price.  , 1
        Versatility - fax. copy. scan with available scanner cartridge. , 1
        None. except maybe it's inexpensive. , 1
        Decent printing quality , 1
        Very inexpensive printer and ink  , 1
        Great performance...Crisp printing...Prints 5 ppm , 1
        Fast printing. good quality printing , 1
        good budget printer to meet basic printing needs , 1
        price. print quality. ease of use , 1
        Inexpensive. good print quality 70% of the time. small and lightweight , 1
        cartridges won't put a whole in your wallet. it is small. dual cartrage system , 1
        Good quality printer , 1
        low unit price , 1
        The IS-22 Scanner Attachment is great , 1
        Inexpensive. easily replaceable cartridges. inexpensive to replace cartridges , 1
        price effective.very inexpensive , 1
        Software included. print quality. scanner  , 1
        Good print quality , 1
        cheap , 1
        Low price. easy to set up and use. , 1
        good printer. IS-22 compatable , 1
        Low price. Decent output , 1
        inexpensive , 1
        FAST PRINTING - GREAT PRICE , 1
        Inexpensive price and ink tanks , 1
        DOES PRODUCE AND DUPLICATE , 1
        Low maintenance. low price. reliable , 1
        High-quality. neat-looking documents , 1
        cheap , 1
        Easy to use , 1
        PERFECT , 1
        Price. output quality , 1
        Cheap. small size. design , 1
        Incredible Color. Small size. Easy cartridge loading. good price , 1
        Light and small , 1
        the sound , 1
        Cheap. easy to use. fair quality. , 1
        The scanner feature works well. it's cheap. it prints papers OK , 1
        Low Cost. Compact Design , 1
        Very small and good print quality , 1
        Cheap (if you can't afford anything else) , 1
        It's cheap , 1
        Affordability. easy to install and use. no problems so far , 1
        Color. speed. cost and desktop space. , 1
        Cheap. Inexpensive ink , 1
        replaceable printer heads. inexpensive ink alternatives. low starting cost , 1
        great print quality , 1
        Dual cartridge printer. can use a photo cartridge. , 1
        Compact and nice quality for the price , 1
        Price.  Rebate = $30 , 1
        Cheap good printer , 1
        Cost effective. good quality , 1
        Fast printing and quiet , 1
        Good Print quality , 1
        scanning cartridge. color ink lasts a long time , 1
        Economical. Does the Job , 1
        Small deskspace....great price , 1
        compact. great printing.scanner conversion , 1
        inexpensive. reliable. easy to find and inexpensive cartridges. ink dries fast , 1
        Fast printing speed. good quality. durable , 1
        Inexpensive , 1
        it is lightweight. small and fair good print quality , 1
        A good value , 1
        Good price. fair print quality. compact , 1
        Great for Kids Schoolwork , 1
        fast. cheap. small , 1
        It's small and cheap , 1
        supposedly a very good printer , 1
        great versatility  , 1
        Reliable. compact. inexpensive , 1
        none , 1
        it works. it's cheap. it's small. ink is cheap , 1
        Easy to use. reliable , 1
        Good quality for the price , 1
        Easy to use and install. good quality. , 1
        Utter reliability. Virtually &lt;i&gt;never&lt;/i&gt; jams. even when fed scraps. Availability of unbelievably cheap ink cartridges! , 1
        Affordable , 1
        Not too many. , 1
        good picture quality. low price , 1
        It came free with our computer , 1
        Cheap. Small. Easy to Use , 1
        Small. prints clear. beautiful colors. , 1
        Ink last quite long , 1
        For its price it prints okay , 1
        Cheap Price. Cheap Black Ink Refills , 1
        Cheap. Easy to use , 1
        lightweight. does not take up a lot of room. inexpensive , 1
        Still looking for some. , 1
        5 pages per minute in black&amp;#13;&amp;#10;and 2 in color , 1
        Good quality printing. inexpensive. small size. very affordable ink. , 1
        great resolution. cheaper inks. cheap price , 1
        Inexpensive. ink is cheap. good quality , 1
        Inexpensive to buy and use. good quality printing for home. , 1
        compact. inexpensive ink. turns into a scanner , 1
